id	posx	posy	h	type	mass	dx	dy
387	-0.434000	-0.011000	0.008000	0	0.064000	0.008000	0.008000
388	-0.426000	-0.011000	0.008000	0	0.064000	0.008000	0.008000
389	-0.418000	-0.011000	0.008000	0	0.064000	0.008000	0.008000
390	-0.410000	-0.011000	0.008000	0	0.064000	0.008000	0.008000
391	-0.402000	-0.011000	0.008000	0	0.064000	0.008000	0.008000
392	-0.394000	-0.011000	0.008000	0	0.064000	0.008000	0.008000
393	-0.386000	-0.011000	0.008000	0	0.064000	0.008000	0.008000
394	-0.378000	-0.011000	0.008000	0	0.064000	0.008000	0.008000
395	-0.370000	-0.011000	0.008000	0	0.064000	0.008000	0.008000
396	-0.362000	-0.011000	0.008000	0	0.064000	0.008000	0.008000
397	-0.354000	-0.011000	0.008000	0	0.064000	0.008000	0.008000
398	-0.346000	-0.011000	0.008000	0	0.064000	0.008000	0.008000
399	-0.490000	-0.003000	0.008000	0	0.064000	0.008000	0.008000
400	-0.482000	-0.003000	0.008000	0	0.064000	0.008000	0.008000
401	-0.474000	-0.003000	0.008000	0	0.064000	0.008000	0.008000
402	-0.466000	-0.003000	0.008000	0	0.064000	0.008000	0.008000
403	-0.458000	-0.003000	0.008000	0	0.064000	0.008000	0.008000
404	-0.450000	-0.003000	0.008000	0	0.064000	0.008000	0.008000
405	-0.442000	-0.003000	0.008000	0	0.064000	0.008000	0.008000
406	-0.434000	-0.003000	0.008000	0	0.064000	0.008000	0.008000
407	-0.426000	-0.003000	0.008000	0	0.064000	0.008000	0.008000
408	-0.418000	-0.003000	0.008000	0	0.064000	0.008000	0.008000
409	-0.410000	-0.003000	0.008000	0	0.064000	0.008000	0.008000
410	-0.402000	-0.003000	0.008000	0	0.064000	0.008000	0.008000
411	-0.394000	-0.003000	0.008000	0	0.064000	0.008000	0.008000
412	-0.386000	-0.003000	0.008000	0	0.064000	0.008000	0.008000
413	-0.378000	-0.003000	0.008000	0	0.064000	0.008000	0.008000
414	-0.370000	-0.003000	0.008000	0	0.064000	0.008000	0.008000
415	-0.362000	-0.003000	0.008000	0	0.064000	0.008000	0.008000
416	-0.354000	-0.003000	0.008000	0	0.064000	0.008000	0.008000
417	-0.346000	-0.003000	0.008000	0	0.064000	0.008000	0.008000
418	-0.490000	0.005000	0.008000	0	0.064000	0.008000	0.008000
419	-0.482000	0.005000	0.008000	0	0.064000	0.008000	0.008000
420	-0.474000	0.005000	0.008000	0	0.064000	0.008000	0.008000
421	-0.466000	0.005000	0.008000	0	0.064000	0.008000	0.008000
422	-0.458000	0.005000	0.008000	0	0.064000	0.008000	0.008000
423	-0.450000	0.005000	0.008000	0	0.064000	0.008000	0.008000
424	-0.442000	0.005000	0.008000	0	0.064000	0.008000	0.008000
425	-0.434000	0.005000	0.008000	0	0.064000	0.008000	0.008000
426	-0.426000	0.005000	0.008000	0	0.064000	0.008000	0.008000
427	-0.418000	0.005000	0.008000	0	0.064000	0.008000	0.008000
428	-0.410000	0.005000	0.008000	0	0.064000	0.008000	0.008000
429	-0.402000	0.005000	0.008000	0	0.064000	0.008000	0.008000
430	-0.394000	0.005000	0.008000	0	0.064000	0.008000	0.008000
431	-0.386000	0.005000	0.008000	0	0.064000	0.008000	0.008000
432	-0.378000	0.005000	0.008000	0	0.064000	0.008000	0.008000
433	-0.370000	0.005000	0.008000	0	0.064000	0.008000	0.008000
434	-0.362000	0.005000	0.008000	0	0.064000	0.008000	0.008000
435	-0.354000	0.005000	0.008000	0	0.064000	0.008000	0.008000
436	-0.346000	0.005000	0.008000	0	0.064000	0.008000	0.008000
437	-0.490000	0.013000	0.008000	0	0.064000	0.008000	0.008000
438	-0.482000	0.013000	0.008000	0	0.064000	0.008000	0.008000
439	-0.474000	0.013000	0.008000	0	0.064000	0.008000	0.008000
440	-0.466000	0.013000	0.008000	0	0.064000	0.008000	0.008000
441	-0.458000	0.013000	0.008000	0	0.064000	0.008000	0.008000
442	-0.450000	0.013000	0.008000	0	0.064000	0.008000	0.008000
443	-0.442000	0.013000	0.008000	0	0.064000	0.008000	0.008000
444	-0.434000	0.013000	0.008000	0	0.064000	0.008000	0.008000
445	-0.426000	0.013000	0.008000	0	0.064000	0.008000	0.008000
446	-0.418000	0.013000	0.008000	0	0.064000	0.008000	0.008000
447	-0.410000	0.013000	0.008000	0	0.064000	0.008000	0.008000
448	-0.402000	0.013000	0.008000	0	0.064000	0.008000	0.008000
449	-0.394000	0.013000	0.008000	0	0.064000	0.008000	0.008000
450	-0.386000	0.013000	0.008000	0	0.064000	0.008000	0.008000
451	-0.378000	0.013000	0.008000	0	0.064000	0.008000	0.008000
452	-0.370000	0.013000	0.008000	0	0.064000	0.008000	0.008000
453	-0.362000	0.013000	0.008000	0	0.064000	0.008000	0.008000
454	-0.354000	0.013000	0.008000	0	0.064000	0.008000	0.008000
455	-0.346000	0.013000	0.008000	0	0.064000	0.008000	0.008000
456	-0.490000	0.021000	0.008000	0	0.064000	0.008000	0.008000
457	-0.482000	0.021000	0.008000	0	0.064000	0.008000	0.008000
458	-0.474000	0.021000	0.008000	0	0.064000	0.008000	0.008000
459	-0.466000	0.021000	0.008000	0	0.064000	0.008000	0.008000
460	-0.458000	0.021000	0.008000	0	0.064000	0.008000	0.008000
461	-0.450000	0.021000	0.008000	0	0.064000	0.008000	0.008000
462	-0.442000	0.021000	0.008000	0	0.064000	0.008000	0.008000
463	-0.434000	0.021000	0.008000	0	0.064000	0.008000	0.008000
464	-0.426000	0.021000	0.008000	0	0.064000	0.008000	0.008000
465	-0.418000	0.021000	0.008000	0	0.064000	0.008000	0.008000
466	-0.410000	0.021000	0.008000	0	0.064000	0.008000	0.008000
467	-0.402000	0.021000	0.008000	0	0.064000	0.008000	0.008000
468	-0.394000	0.021000	0.008000	0	0.064000	0.008000	0.008000
469	-0.386000	0.021000	0.008000	0	0.064000	0.008000	0.008000
470	-0.378000	0.021000	0.008000	0	0.064000	0.008000	0.008000
471	-0.370000	0.021000	0.008000	0	0.064000	0.008000	0.008000
472	-0.362000	0.021000	0.008000	0	0.064000	0.008000	0.008000
473	-0.354000	0.021000	0.008000	0	0.064000	0.008000	0.008000
474	-0.346000	0.021000	0.008000	0	0.064000	0.008000	0.008000
475	-0.490000	0.029000	0.008000	0	0.064000	0.008000	0.008000
476	-0.482000	0.029000	0.008000	0	0.064000	0.008000	0.008000
477	-0.474000	0.029000	0.008000	0	0.064000	0.008000	0.008000
478	-0.466000	0.029000	0.008000	0	0.064000	0.008000	0.008000
479	-0.458000	0.029000	0.008000	0	0.064000	0.008000	0.008000
480	-0.450000	0.029000	0.008000	0	0.064000	0.008000	0.008000
481	-0.442000	0.029000	0.008000	0	0.064000	0.008000	0.008000
482	-0.434000	0.029000	0.008000	0	0.064000	0.008000	0.008000
483	-0.426000	0.029000	0.008000	0	0.064000	0.008000	0.008000
484	-0.418000	0.029000	0.008000	0	0.064000	0.008000	0.008000
485	-0.410000	0.029000	0.008000	0	0.064000	0.008000	0.008000
486	-0.402000	0.029000	0.008000	0	0.064000	0.008000	0.008000
487	-0.394000	0.029000	0.008000	0	0.064000	0.008000	0.008000
488	-0.386000	0.029000	0.008000	0	0.064000	0.008000	0.008000
489	-0.378000	0.029000	0.008000	0	0.064000	0.008000	0.008000
490	-0.370000	0.029000	0.008000	0	0.064000	0.008000	0.008000
491	-0.362000	0.029000	0.008000	0	0.064000	0.008000	0.008000
492	-0.354000	0.029000	0.008000	0	0.064000	0.008000	0.008000
493	-0.346000	0.029000	0.008000	0	0.064000	0.008000	0.008000
494	-0.490000	0.037000	0.008000	0	0.064000	0.008000	0.008000
495	-0.482000	0.037000	0.008000	0	0.064000	0.008000	0.008000
496	-0.474000	0.037000	0.008000	0	0.064000	0.008000	0.008000
497	-0.466000	0.037000	0.008000	0	0.064000	0.008000	0.008000
498	-0.458000	0.037000	0.008000	0	0.064000	0.008000	0.008000
499	-0.450000	0.037000	0.008000	0	0.064000	0.008000	0.008000
500	-0.442000	0.037000	0.008000	0	0.064000	0.008000	0.008000
501	-0.434000	0.037000	0.008000	0	0.064000	0.008000	0.008000
502	-0.426000	0.037000	0.008000	0	0.064000	0.008000	0.008000
503	-0.418000	0.037000	0.008000	0	0.064000	0.008000	0.008000
504	-0.410000	0.037000	0.008000	0	0.064000	0.008000	0.008000
505	-0.402000	0.037000	0.008000	0	0.064000	0.008000	0.008000
506	-0.394000	0.037000	0.008000	0	0.064000	0.008000	0.008000
507	-0.386000	0.037000	0.008000	0	0.064000	0.008000	0.008000
508	-0.378000	0.037000	0.008000	0	0.064000	0.008000	0.008000
509	-0.370000	0.037000	0.008000	0	0.064000	0.008000	0.008000
510	-0.362000	0.037000	0.008000	0	0.064000	0.008000	0.008000
511	-0.354000	0.037000	0.008000	0	0.064000	0.008000	0.008000
512	-0.346000	0.037000	0.008000	0	0.064000	0.008000	0.008000
513	-0.490000	0.045000	0.008000	0	0.064000	0.008000	0.008000
514	-0.482000	0.045000	0.008000	0	0.064000	0.008000	0.008000
515	-0.474000	0.045000	0.008000	0	0.064000	0.008000	0.008000
516	-0.466000	0.045000	0.008000	0	0.064000	0.008000	0.008000
517	-0.458000	0.045000	0.008000	0	0.064000	0.008000	0.008000
518	-0.450000	0.045000	0.008000	0	0.064000	0.008000	0.008000
519	-0.442000	0.045000	0.008000	0	0.064000	0.008000	0.008000
520	-0.434000	0.045000	0.008000	0	0.064000	0.008000	0.008000
521	-0.426000	0.045000	0.008000	0	0.064000	0.008000	0.008000
522	-0.418000	0.045000	0.008000	0	0.064000	0.008000	0.008000
523	-0.410000	0.045000	0.008000	0	0.064000	0.008000	0.008000
524	-0.402000	0.045000	0.008000	0	0.064000	0.008000	0.008000
525	-0.394000	0.045000	0.008000	0	0.064000	0.008000	0.008000
526	-0.386000	0.045000	0.008000	0	0.064000	0.008000	0.008000
527	-0.378000	0.045000	0.008000	0	0.064000	0.008000	0.008000
528	-0.370000	0.045000	0.008000	0	0.064000	0.008000	0.008000
529	-0.362000	0.045000	0.008000	0	0.064000	0.008000	0.008000
530	-0.354000	0.045000	0.008000	0	0.064000	0.008000	0.008000
531	-0.346000	0.045000	0.008000	0	0.064000	0.008000	0.008000
532	-0.490000	0.053000	0.008000	0	0.064000	0.008000	0.008000
533	-0.482000	0.053000	0.008000	0	0.064000	0.008000	0.008000
534	-0.474000	0.053000	0.008000	0	0.064000	0.008000	0.008000
535	-0.466000	0.053000	0.008000	0	0.064000	0.008000	0.008000
536	-0.458000	0.053000	0.008000	0	0.064000	0.008000	0.008000
537	-0.450000	0.053000	0.008000	0	0.064000	0.008000	0.008000
538	-0.442000	0.053000	0.008000	0	0.064000	0.008000	0.008000
539	-0.434000	0.053000	0.008000	0	0.064000	0.008000	0.008000
540	-0.426000	0.053000	0.008000	0	0.064000	0.008000	0.008000
541	-0.418000	0.053000	0.008000	0	0.064000	0.008000	0.008000
542	-0.410000	0.053000	0.008000	0	0.064000	0.008000	0.008000
543	-0.402000	0.053000	0.008000	0	0.064000	0.008000	0.008000
544	-0.394000	0.053000	0.008000	0	0.064000	0.008000	0.008000
545	-0.386000	0.053000	0.008000	0	0.064000	0.008000	0.008000
546	-0.378000	0.053000	0.008000	0	0.064000	0.008000	0.008000
547	-0.370000	0.053000	0.008000	0	0.064000	0.008000	0.008000
548	-0.362000	0.053000	0.008000	0	0.064000	0.008000	0.008000
549	-0.354000	0.053000	0.008000	0	0.064000	0.008000	0.008000
550	-0.346000	0.053000	0.008000	0	0.064000	0.008000	0.008000
551	-0.490000	0.061000	0.008000	0	0.064000	0.008000	0.008000
552	-0.482000	0.061000	0.008000	0	0.064000	0.008000	0.008000
553	-0.474000	0.061000	0.008000	0	0.064000	0.008000	0.008000
554	-0.466000	0.061000	0.008000	0	0.064000	0.008000	0.008000
555	-0.458000	0.061000	0.008000	0	0.064000	0.008000	0.008000
556	-0.450000	0.061000	0.008000	0	0.064000	0.008000	0.008000
557	-0.442000	0.061000	0.008000	0	0.064000	0.008000	0.008000
558	-0.434000	0.061000	0.008000	0	0.064000	0.008000	0.008000
559	-0.426000	0.061000	0.008000	0	0.064000	0.008000	0.008000
560	-0.418000	0.061000	0.008000	0	0.064000	0.008000	0.008000
561	-0.410000	0.061000	0.008000	0	0.064000	0.008000	0.008000
562	-0.402000	0.061000	0.008000	0	0.064000	0.008000	0.008000
563	-0.394000	0.061000	0.008000	0	0.064000	0.008000	0.008000
564	-0.386000	0.061000	0.008000	0	0.064000	0.008000	0.008000
565	-0.378000	0.061000	0.008000	0	0.064000	0.008000	0.008000
566	-0.370000	0.061000	0.008000	0	0.064000	0.008000	0.008000
567	-0.362000	0.061000	0.008000	0	0.064000	0.008000	0.008000
568	-0.354000	0.061000	0.008000	0	0.064000	0.008000	0.008000
569	-0.346000	0.061000	0.008000	0	0.064000	0.008000	0.008000
570	-0.490000	0.069000	0.008000	0	0.064000	0.008000	0.008000
571	-0.482000	0.069000	0.008000	0	0.064000	0.008000	0.008000
572	-0.474000	0.069000	0.008000	0	0.064000	0.008000	0.008000
573	-0.466000	0.069000	0.008000	0	0.064000	0.008000	0.008000
574	-0.458000	0.069000	0.008000	0	0.064000	0.008000	0.008000
575	-0.450000	0.069000	0.008000	0	0.064000	0.008000	0.008000
576	-0.442000	0.069000	0.008000	0	0.064000	0.008000	0.008000
577	-0.434000	0.069000	0.008000	0	0.064000	0.008000	0.008000
578	-0.426000	0.069000	0.008000	0	0.064000	0.008000	0.008000
579	-0.418000	0.069000	0.008000	0	0.064000	0.008000	0.008000
580	-0.410000	0.069000	0.008000	0	0.064000	0.008000	0.008000
581	-0.402000	0.069000	0.008000	0	0.064000	0.008000	0.008000
582	-0.394000	0.069000	0.008000	0	0.064000	0.008000	0.008000
583	-0.386000	0.069000	0.008000	0	0.064000	0.008000	0.008000
584	-0.378000	0.069000	0.008000	0	0.064000	0.008000	0.008000
585	-0.370000	0.069000	0.008000	0	0.064000	0.008000	0.008000
586	-0.362000	0.069000	0.008000	0	0.064000	0.008000	0.008000
587	-0.354000	0.069000	0.008000	0	0.064000	0.008000	0.008000
588	-0.346000	0.069000	0.008000	0	0.064000	0.008000	0.008000
589	-0.490000	0.077000	0.008000	0	0.064000	0.008000	0.008000
590	-0.482000	0.077000	0.008000	0	0.064000	0.008000	0.008000
591	-0.474000	0.077000	0.008000	0	0.064000	0.008000	0.008000
592	-0.466000	0.077000	0.008000	0	0.064000	0.008000	0.008000
593	-0.458000	0.077000	0.008000	0	0.064000	0.008000	0.008000
594	-0.450000	0.077000	0.008000	0	0.064000	0.008000	0.008000
595	-0.442000	0.077000	0.008000	0	0.064000	0.008000	0.008000
596	-0.434000	0.077000	0.008000	0	0.064000	0.008000	0.008000
597	-0.426000	0.077000	0.008000	0	0.064000	0.008000	0.008000
598	-0.418000	0.077000	0.008000	0	0.064000	0.008000	0.008000
599	-0.410000	0.077000	0.008000	0	0.064000	0.008000	0.008000
600	-0.402000	0.077000	0.008000	0	0.064000	0.008000	0.008000
601	-0.394000	0.077000	0.008000	0	0.064000	0.008000	0.008000
602	-0.386000	0.077000	0.008000	0	0.064000	0.008000	0.008000
603	-0.378000	0.077000	0.008000	0	0.064000	0.008000	0.008000
604	-0.370000	0.077000	0.008000	0	0.064000	0.008000	0.008000
605	-0.362000	0.077000	0.008000	0	0.064000	0.008000	0.008000
606	-0.354000	0.077000	0.008000	0	0.064000	0.008000	0.008000
607	-0.346000	0.077000	0.008000	0	0.064000	0.008000	0.008000
